CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F989,F991,F992,F993,F994,F995,
,,,,,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : No cars or vans in household - Unit : Households,Car or van availability : 1 car or van in household - Unit : Households,Car or van availability : 2 cars or vans in household - Unit : Households,Car or van availability : 3 cars or vans in household - Unit : Households,Car or van availability : 4 or more cars or vans in household - Unit : Households,
116462,E00057698,E00057698,Output Areas and Small Areas,OASA,120,28,55,27,7,3,
116463,E00057699,E00057699,Output Areas and Small Areas,OASA,92,50,32,5,2,3,
116464,E00057700,E00057700,Output Areas and Small Areas,OASA,95,38,34,13,4,6,
116465,E00057701,E00057701,Output Areas and Small Areas,OASA,90,59,13,5,5,8,
116466,E00057702,E00057702,Output Areas and Small Areas,OASA,115,34,50,28,3,0,
116467,E00057703,E00057703,Output Areas and Small Areas,OASA,137,70,36,19,2,10,
116468,E00057704,E00057704,Output Areas and Small Areas,OASA,76,34,25,14,0,3,
116469,E00057705,E00057705,Output Areas and Small Areas,OASA,154,45,55,47,6,1,
116470,E00057706,E00057706,Output Areas and Small Areas,OASA,88,3,30,33,14,8,
116471,E00057707,E00057707,Output Areas and Small Areas,OASA,102,2,25,65,9,1,
116472,E00057708,E00057708,Output Areas and Small Areas,OASA,106,3,27,59,12,5,
116473,E00057709,E00057709,Output Areas and Small Areas,OASA,141,12,47,70,9,3,
116474,E00057710,E00057710,Output Areas and Small Areas,OASA,135,9,49,61,13,3,
116475,E00057711,E00057711,Output Areas and Small Areas,OASA,141,8,59,53,18,3,
116476,E00057712,E00057712,Output Areas and Small Areas,OASA,143,10,55,57,13,8,
116477,E00057713,E00057713,Output Areas and Small Areas,OASA,115,5,43,55,10,2,
116478,E00057714,E00057714,Output Areas and Small Areas,OASA,118,33,50,32,3,0,
116479,E00057715,E00057715,Output Areas and Small Areas,OASA,113,8,55,45,2,3,
116480,E00057716,E00057716,Output Areas and Small Areas,OASA,143,12,69,50,11,1,
116481,E00057717,E00057717,Output Areas and Small Areas,OASA,132,24,62,37,9,0,
116482,E00057718,E00057718,Output Areas and Small Areas,OASA,141,38,63,33,5,2,
116483,E00057719,E00057719,Output Areas and Small Areas,OASA,132,13,65,43,10,1,
116484,E00057720,E00057720,Output Areas and Small Areas,OASA,119,34,55,27,1,2,
116485,E00057721,E00057721,Output Areas and Small Areas,OASA,142,14,80,41,6,1,
116486,E00057722,E00057722,Output Areas and Small Areas,OASA,136,20,51,54,11,0,
116487,E00057723,E00057723,Output Areas and Small Areas,OASA,163,14,78,61,8,2,
116488,E00057724,E00057724,Output Areas and Small Areas,OASA,135,10,63,54,6,2,
116489,E00057725,E00057725,Output Areas and Small Areas,OASA,126,16,65,43,2,0,
116490,E00057727,E00057727,Output Areas and Small Areas,OASA,134,14,55,55,8,2,
116491,E00057728,E00057728,Output Areas and Small Areas,OASA,118,16,49,45,5,3,
116492,E00057729,E00057729,Output Areas and Small Areas,OASA,122,15,61,37,8,1,
116493,E00057730,E00057730,Output Areas and Small Areas,OASA,95,5,42,37,8,3,
116494,E00057731,E00057731,Output Areas and Small Areas,OASA,138,8,64,53,13,0,
116495,E00057732,E00057732,Output Areas and Small Areas,OASA,177,35,78,54,7,3,
116496,E00057733,E00057733,Output Areas and Small Areas,OASA,128,10,37,54,19,8,
116497,E00057734,E00057734,Output Areas and Small Areas,OASA,140,19,63,46,11,1,
116498,E00057735,E00057735,Output Areas and Small Areas,OASA,179,32,68,59,16,4,
116499,E00057736,E00057736,Output Areas and Small Areas,OASA,124,30,58,30,6,0,
116500,E00057737,E00057737,Output Areas and Small Areas,OASA,118,18,61,35,3,1,
116501,E00057738,E00057738,Output Areas and Small Areas,OASA,142,18,39,73,7,5,
116502,E00057739,E00057739,Output Areas and Small Areas,OASA,141,30,65,39,6,1,
116503,E00057740,E00057740,Output Areas and Small Areas,OASA,139,36,52,39,7,5,
116504,E00057741,E00057741,Output Areas and Small Areas,OASA,116,2,29,63,20,2,
116505,E00057742,E00057742,Output Areas and Small Areas,OASA,130,6,54,51,13,6,
116506,E00057743,E00057743,Output Areas and Small Areas,OASA,110,27,58,20,1,4,
116507,E00057744,E00057744,Output Areas and Small Areas,OASA,125,25,64,27,7,2,
116508,E00057745,E00057745,Output Areas and Small Areas,OASA,116,10,61,42,2,1,
116509,E00057746,E00057746,Output Areas and Small Areas,OASA,115,56,46,9,4,0,
116510,E00057747,E00057747,Output Areas and Small Areas,OASA,139,40,65,30,4,0,
116511,E00057748,E00057748,Output Areas and Small Areas,OASA,127,33,54,35,3,2,
116512,E00057749,E00057749,Output Areas and Small Areas,OASA,95,4,52,31,6,2,
116513,E00057750,E00057750,Output Areas and Small Areas,OASA,137,10,42,70,11,4,
116514,E00057751,E00057751,Output Areas and Small Areas,OASA,109,18,59,23,7,2,
116515,E00057752,E00057752,Output Areas and Small Areas,OASA,128,52,61,12,2,1,
116516,E00057753,E00057753,Output Areas and Small Areas,OASA,110,26,45,32,5,2,
116517,E00057754,E00057754,Output Areas and Small Areas,OASA,123,23,65,31,3,1,
116518,E00057755,E00057755,Output Areas and Small Areas,OASA,146,46,59,32,8,1,
116519,E00057756,E00057756,Output Areas and Small Areas,OASA,132,21,74,33,2,2,
116520,E00057757,E00057757,Output Areas and Small Areas,OASA,127,49,50,26,2,0,
116521,E00057758,E00057758,Output Areas and Small Areas,OASA,141,46,59,25,6,5,
116522,E00057759,E00057759,Output Areas and Small Areas,OASA,118,23,68,23,3,1,
116523,E00057760,E00057760,Output Areas and Small Areas,OASA,131,63,50,18,0,0,
116524,E00057761,E00057761,Output Areas and Small Areas,OASA,131,23,74,30,4,0,
116525,E00057762,E00057762,Output Areas and Small Areas,OASA,116,25,43,40,5,3,
116526,E00057763,E00057763,Output Areas and Small Areas,OASA,152,40,67,41,3,1,
116527,E00057764,E00057764,Output Areas and Small Areas,OASA,137,29,63,39,5,1,
116528,E00057765,E00057765,Output Areas and Small Areas,OASA,150,34,80,31,5,0,
116529,E00057766,E00057766,Output Areas and Small Areas,OASA,127,27,60,30,6,4,
116530,E00057767,E00057767,Output Areas and Small Areas,OASA,120,25,63,29,2,1,
116531,E00057768,E00057768,Output Areas and Small Areas,OASA,130,40,54,30,5,1,
116532,E00057769,E00057769,Output Areas and Small Areas,OASA,166,12,89,57,6,2,
116533,E00057770,E00057770,Output Areas and Small Areas,OASA,125,44,51,26,4,0,
116534,E00057771,E00057771,Output Areas and Small Areas,OASA,126,10,73,36,7,0,
116535,E00057772,E00057772,Output Areas and Small Areas,OASA,142,85,46,10,1,0,
116536,E00057773,E00057773,Output Areas and Small Areas,OASA,127,23,57,41,4,2,
116537,E00057774,E00057774,Output Areas and Small Areas,OASA,89,8,37,37,5,2,
116538,E00057775,E00057775,Output Areas and Small Areas,OASA,129,31,58,35,4,1,
116539,E00057776,E00057776,Output Areas and Small Areas,OASA,131,50,62,18,1,0,
116540,E00057777,E00057777,Output Areas and Small Areas,OASA,141,99,31,7,3,1,
116541,E00057778,E00057778,Output Areas and Small Areas,OASA,114,57,42,12,3,0,
116542,E00057779,E00057779,Output Areas and Small Areas,OASA,122,66,49,7,0,0,
116543,E00057780,E00057780,Output Areas and Small Areas,OASA,134,80,51,3,0,0,
116544,E00057781,E00057781,Output Areas and Small Areas,OASA,124,74,40,7,1,2,
116545,E00057782,E00057782,Output Areas and Small Areas,OASA,121,64,49,7,1,0,
116546,E00057783,E00057783,Output Areas and Small Areas,OASA,135,87,43,3,1,1,
116547,E00057784,E00057784,Output Areas and Small Areas,OASA,131,76,42,6,5,2,
116548,E00057785,E00057785,Output Areas and Small Areas,OASA,134,54,54,21,5,0,
116549,E00057786,E00057786,Output Areas and Small Areas,OASA,127,42,60,21,1,3,
116550,E00057787,E00057787,Output Areas and Small Areas,OASA,163,72,80,9,2,0,
116551,E00057788,E00057788,Output Areas and Small Areas,OASA,152,115,32,4,1,0,
116552,E00057789,E00057789,Output Areas and Small Areas,OASA,160,107,44,8,0,1,
116553,E00057790,E00057790,Output Areas and Small Areas,OASA,91,31,52,8,0,0,
116554,E00057791,E00057791,Output Areas and Small Areas,OASA,143,85,52,6,0,0,
116555,E00057792,E00057792,Output Areas and Small Areas,OASA,128,12,76,35,4,1,
116556,E00057793,E00057793,Output Areas and Small Areas,OASA,115,72,35,7,1,0,
116557,E00057794,E00057794,Output Areas and Small Areas,OASA,127,95,30,2,0,0,
116558,E00057795,E00057795,Output Areas and Small Areas,OASA,140,22,77,36,4,1,
116559,E00057796,E00057796,Output Areas and Small Areas,OASA,105,42,56,6,1,0,
116560,E00057797,E00057797,Output Areas and Small Areas,OASA,135,53,65,15,1,1,
116561,E00057798,E00057798,Output Areas and Small Areas,OASA,135,67,50,16,2,0,
116562,E00057799,E00057799,Output Areas and Small Areas,OASA,90,30,47,9,3,1,
116563,E00057800,E00057800,Output Areas and Small Areas,OASA,113,69,34,9,1,0,
116564,E00057801,E00057801,Output Areas and Small Areas,OASA,132,58,57,14,2,1,
116565,E00057802,E00057802,Output Areas and Small Areas,OASA,89,48,37,3,1,0,
116566,E00057803,E00057803,Output Areas and Small Areas,OASA,102,55,36,9,1,1,
116567,E00057804,E00057804,Output Areas and Small Areas,OASA,113,69,33,10,1,0,
116568,E00057805,E00057805,Output Areas and Small Areas,OASA,109,46,49,9,3,2,
116569,E00057806,E00057806,Output Areas and Small Areas,OASA,184,57,96,29,2,0,
116570,E00057807,E00057807,Output Areas and Small Areas,OASA,114,87,26,1,0,0,
116571,E00057808,E00057808,Output Areas and Small Areas,OASA,140,82,50,7,1,0,
116572,E00057809,E00057809,Output Areas and Small Areas,OASA,99,36,46,16,0,1,
116573,E00057810,E00057810,Output Areas and Small Areas,OASA,135,76,45,11,3,0,
116574,E00057811,E00057811,Output Areas and Small Areas,OASA,159,75,59,19,6,0,
116575,E00057812,E00057812,Output Areas and Small Areas,OASA,115,29,56,22,5,3,
116576,E00057813,E00057813,Output Areas and Small Areas,OASA,125,26,61,31,3,4,
116577,E00057814,E00057814,Output Areas and Small Areas,OASA,133,51,47,32,3,0,
116578,E00057815,E00057815,Output Areas and Small Areas,OASA,140,24,76,31,9,0,
116579,E00057816,E00057816,Output Areas and Small Areas,OASA,114,61,43,10,0,0,
116580,E00057817,E00057817,Output Areas and Small Areas,OASA,137,64,59,14,0,0,
116581,E00057818,E00057818,Output Areas and Small Areas,OASA,128,74,43,10,1,0,
116582,E00057819,E00057819,Output Areas and Small Areas,OASA,128,49,68,6,4,1,
116583,E00057820,E00057820,Output Areas and Small Areas,OASA,121,53,40,19,9,0,
116584,E00057821,E00057821,Output Areas and Small Areas,OASA,128,66,45,15,1,1,
116585,E00057822,E00057822,Output Areas and Small Areas,OASA,134,58,60,14,1,1,
116586,E00057823,E00057823,Output Areas and Small Areas,OASA,139,71,58,10,0,0,
116587,E00057824,E00057824,Output Areas and Small Areas,OASA,126,43,64,16,3,0,
116588,E00057825,E00057825,Output Areas and Small Areas,OASA,166,113,45,8,0,0,
116589,E00057826,E00057826,Output Areas and Small Areas,OASA,113,36,62,14,1,0,
116590,E00057827,E00057827,Output Areas and Small Areas,OASA,114,73,35,5,1,0,
116591,E00057828,E00057828,Output Areas and Small Areas,OASA,121,68,42,9,0,2,
116592,E00057829,E00057829,Output Areas and Small Areas,OASA,108,68,33,6,1,0,
116593,E00057830,E00057830,Output Areas and Small Areas,OASA,94,54,38,2,0,0,
116594,E00057831,E00057831,Output Areas and Small Areas,OASA,117,76,35,6,0,0,
116595,E00057832,E00057832,Output Areas and Small Areas,OASA,160,83,54,18,4,1,
116596,E00057833,E00057833,Output Areas and Small Areas,OASA,134,88,32,12,2,0,
116597,E00057834,E00057834,Output Areas and Small Areas,OASA,148,88,49,9,2,0,
116598,E00057835,E00057835,Output Areas and Small Areas,OASA,127,56,58,8,4,1,
116599,E00057838,E00057838,Output Areas and Small Areas,OASA,131,44,65,19,3,0,
116600,E00057839,E00057839,Output Areas and Small Areas,OASA,153,43,72,31,7,0,
116601,E00057840,E00057840,Output Areas and Small Areas,OASA,134,50,63,15,5,1,
116602,E00057841,E00057841,Output Areas and Small Areas,OASA,132,64,56,9,3,0,
116603,E00057842,E00057842,Output Areas and Small Areas,OASA,139,46,64,27,2,0,
116604,E00057843,E00057843,Output Areas and Small Areas,OASA,154,77,60,13,3,1,
116605,E00057844,E00057844,Output Areas and Small Areas,OASA,129,36,56,26,8,3,
116606,E00057845,E00057845,Output Areas and Small Areas,OASA,141,77,42,14,6,2,
116607,E00057846,E00057846,Output Areas and Small Areas,OASA,117,44,56,16,1,0,
116608,E00057847,E00057847,Output Areas and Small Areas,OASA,114,26,64,22,1,1,
116609,E00057848,E00057848,Output Areas and Small Areas,OASA,119,50,50,14,3,2,
116610,E00057849,E00057849,Output Areas and Small Areas,OASA,117,59,44,10,2,2,
116611,E00057850,E00057850,Output Areas and Small Areas,OASA,137,67,59,10,1,0,
116612,E00057851,E00057851,Output Areas and Small Areas,OASA,154,70,69,11,3,1,
116613,E00057852,E00057852,Output Areas and Small Areas,OASA,140,62,51,22,5,0,
116614,E00057853,E00057853,Output Areas and Small Areas,OASA,111,84,22,5,0,0,
116615,E00057854,E00057854,Output Areas and Small Areas,OASA,149,62,53,24,7,3,
116616,E00057855,E00057855,Output Areas and Small Areas,OASA,138,69,49,17,2,1,
116617,E00057856,E00057856,Output Areas and Small Areas,OASA,149,74,64,11,0,0,
116618,E00057857,E00057857,Output Areas and Small Areas,OASA,130,97,26,4,2,1,
116619,E00057858,E00057858,Output Areas and Small Areas,OASA,127,86,35,6,0,0,
116620,E00057859,E00057859,Output Areas and Small Areas,OASA,144,72,50,17,5,0,
116621,E00057860,E00057860,Output Areas and Small Areas,OASA,123,71,46,5,1,0,
116622,E00057861,E00057861,Output Areas and Small Areas,OASA,129,63,52,10,4,0,
116623,E00057862,E00057862,Output Areas and Small Areas,OASA,144,69,58,14,2,1,
116624,E00057863,E00057863,Output Areas and Small Areas,OASA,136,78,39,18,1,0,
116625,E00057864,E00057864,Output Areas and Small Areas,OASA,118,61,43,14,0,0,
116626,E00057865,E00057865,Output Areas and Small Areas,OASA,137,72,50,13,2,0,
116627,E00057866,E00057866,Output Areas and Small Areas,OASA,138,77,47,13,1,0,
116628,E00057867,E00057867,Output Areas and Small Areas,OASA,136,46,58,26,6,0,
116629,E00057868,E00057868,Output Areas and Small Areas,OASA,108,17,63,25,2,1,
116630,E00057869,E00057869,Output Areas and Small Areas,OASA,144,87,39,15,3,0,
116631,E00057871,E00057871,Output Areas and Small Areas,OASA,118,21,59,29,8,1,
116632,E00057872,E00057872,Output Areas and Small Areas,OASA,100,19,51,24,5,1,
116633,E00057873,E00057873,Output Areas and Small Areas,OASA,123,46,36,29,11,1,
116634,E00057874,E00057874,Output Areas and Small Areas,OASA,120,31,52,32,3,2,
116635,E00057875,E00057875,Output Areas and Small Areas,OASA,177,88,72,14,2,1,
116636,E00057876,E00057876,Output Areas and Small Areas,OASA,162,87,62,12,1,0,
116637,E00057877,E00057877,Output Areas and Small Areas,OASA,102,49,42,7,3,1,
116638,E00057878,E00057878,Output Areas and Small Areas,OASA,123,21,52,36,10,4,
116639,E00057879,E00057879,Output Areas and Small Areas,OASA,202,86,79,33,3,1,
116640,E00057880,E00057880,Output Areas and Small Areas,OASA,130,68,53,8,1,0,
116641,E00057881,E00057881,Output Areas and Small Areas,OASA,128,37,62,26,2,1,
116642,E00057882,E00057882,Output Areas and Small Areas,OASA,121,36,61,23,0,1,
116643,E00057883,E00057883,Output Areas and Small Areas,OASA,132,58,51,20,3,0,
116644,E00057884,E00057884,Output Areas and Small Areas,OASA,137,37,65,35,0,0,
116645,E00057885,E00057885,Output Areas and Small Areas,OASA,134,26,72,29,3,4,
116646,E00057887,E00057887,Output Areas and Small Areas,OASA,189,92,82,15,0,0,
116647,E00057888,E00057888,Output Areas and Small Areas,OASA,109,74,33,0,2,0,
116648,E00057889,E00057889,Output Areas and Small Areas,OASA,137,35,67,28,4,3,
116649,E00057891,E00057891,Output Areas and Small Areas,OASA,135,55,47,23,7,3,
116650,E00057892,E00057892,Output Areas and Small Areas,OASA,131,62,46,20,2,1,
116651,E00057893,E00057893,Output Areas and Small Areas,OASA,110,33,52,21,2,2,
116652,E00057894,E00057894,Output Areas and Small Areas,OASA,136,65,46,16,7,2,
116653,E00057895,E00057895,Output Areas and Small Areas,OASA,102,45,43,13,1,0,
116654,E00057896,E00057896,Output Areas and Small Areas,OASA,105,49,38,14,4,0,
116655,E00057897,E00057897,Output Areas and Small Areas,OASA,117,59,39,13,6,0,
116656,E00057898,E00057898,Output Areas and Small Areas,OASA,132,53,52,16,8,3,
116657,E00057899,E00057899,Output Areas and Small Areas,OASA,141,52,63,24,2,0,
116658,E00057900,E00057900,Output Areas and Small Areas,OASA,120,44,51,23,0,2,
116659,E00057901,E00057901,Output Areas and Small Areas,OASA,126,59,49,16,2,0,
116660,E00057902,E00057902,Output Areas and Small Areas,OASA,143,7,68,61,7,0,
116661,E00057903,E00057903,Output Areas and Small Areas,OASA,130,65,54,7,3,1,
116662,E00057904,E00057904,Output Areas and Small Areas,OASA,133,68,48,14,3,0,
116663,E00057905,E00057905,Output Areas and Small Areas,OASA,137,27,60,36,7,7,
116664,E00057906,E00057906,Output Areas and Small Areas,OASA,113,28,58,25,2,0,
116665,E00057907,E00057907,Output Areas and Small Areas,OASA,118,66,37,11,2,2,
116666,E00057908,E00057908,Output Areas and Small Areas,OASA,106,54,39,13,0,0,
116667,E00057909,E00057909,Output Areas and Small Areas,OASA,138,33,61,37,5,2,
116668,E00057911,E00057911,Output Areas and Small Areas,OASA,124,11,60,49,2,2,
116669,E00057913,E00057913,Output Areas and Small Areas,OASA,121,73,40,5,3,0,
116670,E00057914,E00057914,Output Areas and Small Areas,OASA,143,85,48,9,1,0,
116671,E00057916,E00057916,Output Areas and Small Areas,OASA,128,46,65,14,3,0,
116672,E00057917,E00057917,Output Areas and Small Areas,OASA,205,125,64,10,5,1,
116673,E00057918,E00057918,Output Areas and Small Areas,OASA,115,10,55,45,5,0,
116674,E00057919,E00057919,Output Areas and Small Areas,OASA,116,59,37,19,1,0,
116675,E00057920,E00057920,Output Areas and Small Areas,OASA,128,49,43,29,6,1,
116676,E00057921,E00057921,Output Areas and Small Areas,OASA,118,51,54,12,0,1,
116677,E00057922,E00057922,Output Areas and Small Areas,OASA,94,48,39,6,1,0,
116678,E00057923,E00057923,Output Areas and Small Areas,OASA,120,60,47,12,1,0,
116679,E00057924,E00057924,Output Areas and Small Areas,OASA,137,64,58,12,1,2,
116680,E00057925,E00057925,Output Areas and Small Areas,OASA,119,14,53,49,1,2,
116681,E00057926,E00057926,Output Areas and Small Areas,OASA,144,54,68,13,3,6,
116682,E00057927,E00057927,Output Areas and Small Areas,OASA,144,36,75,28,5,0,
116683,E00057928,E00057928,Output Areas and Small Areas,OASA,153,66,64,21,2,0,
116684,E00057929,E00057929,Output Areas and Small Areas,OASA,141,24,71,33,13,0,
116685,E00057932,E00057932,Output Areas and Small Areas,OASA,148,41,76,26,4,1,
116686,E00057933,E00057933,Output Areas and Small Areas,OASA,119,75,37,7,0,0,
116687,E00057934,E00057934,Output Areas and Small Areas,OASA,130,58,49,18,3,2,
116688,E00057935,E00057935,Output Areas and Small Areas,OASA,153,69,58,21,3,2,
116689,E00057936,E00057936,Output Areas and Small Areas,OASA,112,40,55,15,2,0,
116690,E00057937,E00057937,Output Areas and Small Areas,OASA,142,17,70,45,7,3,
116691,E00057938,E00057938,Output Areas and Small Areas,OASA,125,63,52,7,3,0,
116692,E00057939,E00057939,Output Areas and Small Areas,OASA,161,49,76,32,3,1,
116693,E00057940,E00057940,Output Areas and Small Areas,OASA,122,2,39,69,7,5,
116694,E00057941,E00057941,Output Areas and Small Areas,OASA,126,10,51,55,8,2,
116695,E00057942,E00057942,Output Areas and Small Areas,OASA,110,56,40,13,1,0,
116696,E00057943,E00057943,Output Areas and Small Areas,OASA,93,53,24,6,10,0,
116697,E00057944,E00057944,Output Areas and Small Areas,OASA,127,56,54,15,1,1,
